YEAR,CLUSTER,X,Y
2024,24,69.46928,41.226418
2022,59,19.643553,65.84556
2022,40,33.369637,5.4172206
2022,3,-5.3890715,18.992496
2022,60,74.75668,31.001272
2022,88,-24.160566,-3.5467553
2022,75,18.452457,-9.001989
2022,88,-24.132801,-3.8044121
2022,35,76.48662,46.360054
2022,60,70.363304,37.127224
2022,35,76.01797,46.16924
2022,9,56.205917,17.02651
2022,33,70.39559,37.2625
2022,35,76.07764,46.36277
2022,9,56.210815,17.026808
2022,60,71.70115,41.232475
2022,33,70.30274,36.926422
2022,35,76.79896,46.545486
2022,60,70.31447,29.303127
2022,75,18.415848,-8.9790945
2022,60,70.3502,37.019276
2022,40,32.527096,6.114803
2022,35,77.05963,45.463615
2011,32,13.377357,16.478191
2011,40,33.284336,2.8691783
2011,12,13.289051,16.378483
2011,80,17.84318,4.8064027
2011,14,-45.30878,89.63498
2011,70,17.496986,-63.665115
2011,58,-47.755516,-44.875862
2011,7,-68.89267,-51.028954
2011,7,-69.08626,-51.225685
2018,84,46.249226,-26.777079
2023,24,61.339775,36.193653
2023,65,-34.235123,-68.607086
2008,8,-25.923695,-75.97142
2008,59,14.195522,64.99314
2008,30,-52.742115,55.555008
2008,76,56.42441,-20.661375
2008,12,-33.64564,24.328152
2008,15,39.407745,-49.967487
2008,86,-86.65808,9.455621
2008,7,-63.323017,-37.977707
2017,28,-45.5249,-79.87416
2017,69,8.2920885,-15.436775
2017,69,-18.829922,-52.954025
2017,58,-57.776024,-45.589413
2021,8,-13.183538,-64.93409
2021,0,-74.16611,10.572611
2021,32,24.989155,28.269936
2021,26,-5.076719,-6.287039
2021,29,-9.880147,-9.319825
2016,39,14.586905,26.73054
2016,31,42.187332,-60.53529
2016,12,-45.66299,37.11289
2016,14,-37.138252,99.82073
2016,58,-51.506382,-38.98595
2016,26,1.8822199,-5.664184
2016,7,-70.36304,-56.6554
2016,7,-77.74256,-59.13558
2016,59,12.727744,54.950092
2016,33,78.010765,11.585563
2016,77,74.71633,9.564248
2021,37,-29.991287,-20.731215
2021,0,-56.979008,-8.394472
2021,8,-26.250685,-83.561806
2021,32,23.259844,30.334257
2021,40,32.051163,10.521862
2021,9,52.24685,22.2413
2021,26,-0.8687176,-5.0510955
2021,12,-27.875301,23.72585
2021,14,-31.167852,64.41589
2021,41,-76.39646,42.83221
2021,42,54.865833,-44.31848
2021,42,63.5553,-53.073135
2021,70,23.202526,-60.79171
2021,45,48.118927,-80.20236
2021,43,8.699445,-82.44687
2021,58,-49.105232,-42.08813
2021,7,-71.61255,-48.964527
2021,7,-71.66994,-49.032234
2021,19,-24.360624,-49.97071
2022,8,-12.406727,-70.93833
2022,40,31.823153,1.2312773
2022,12,-54.95444,32.85602
2022,14,-46.759842,78.63152
2022,31,34.597527,-67.77581
2022,7,-73.81092,-36.20874
2022,10,-52.36625,-32.750496
2022,32,19.383366,16.875675
2022,32,27.169172,28.931705
2022,32,27.182177,28.918377
2022,13,-14.809313,0.117171675
2007,64,-2.4627204,-31.309744
2007,64,-6.7440534,-29.019268
2007,64,-5.143802,-30.964737
2007,66,-51.055374,-29.139723
2007,10,-57.74888,-33.571545
2007,58,-65.76643,-41.849976
2007,7,-71.838615,-44.166336
2007,7,-85.30946,-31.973803
2007,66,-47.06986,-21.686167
2007,64,-29.865303,-31.616049
2007,57,-0.82201,-45.220463
2007,57,-0.800351,-46.600117
2007,8,-12.8840065,-67.00911
2007,19,-25.14789,-54.484596
2007,64,-5.918943,-31.319391
2010,24,18.933542,58.517952
2010,20,-5.8161097,66.92481
2010,60,74.36315,24.10787
2010,30,-35.158604,-15.51396
2010,35,80.209,45.183044
2010,3,78.805855,27.9529
2013,37,-27.647575,-22.050554
2013,39,17.435162,32.249657
